age,balance,campaign,pdays,last_contact,poutcome_success
35,174,1,-1,197,0
33,17946,5,259,285,0
41,1820,3,-1,-3,0
29,33,1,-1,140,0
29,111,2,-1,285,0
35,0,4,-1,110,0
38,1997,10,-1,226,0
30,142,4,-1,182,0
52,1727,1,-1,-3,0
33,127,2,-1,173,0
35,120,2,-1,174,0
55,-171,2,-1,187,0
53,383,1,-1,188,0
78,832,3,-1,191,0
58,0,1,-1,120,0
53,-1,2,-1,98,0
34,-401,1,-1,196,0
35,0,1,-1,197,0
58,0,2,-1,88,0
31,411,3,361,181,0
48,214,1,177,188,0
30,726,1,-1,184,0
30,355,2,-1,187,0
38,62,1,-1,152,0
35,-367,1,350,191,0
31,2093,1,-1,134,0
51,0,2,-1,97,0
53,468,5,-1,194,0
52,1837,1,-1,-3,0
33,0,5,-1,196,0
31,360,1,-1,184,0
50,2719,2,-1,188,0
47,94,19,-1,110,0
51,2937,3,-1,-3,0
36,506,1,70,15,0
51,79,2,-1,97,0
58,65,1,-1,144,0
38,1016,2,167,196,0
25,96,2,-1,193,0
32,2321,2,-1,233,0
55,2,4,-1,144,0
43,5048,3,-1,110,0
33,0,1,-1,88,0
44,20,1,-1,162,0
40,0,1,-1,1,0
44,1850,1,-1,196,0
36,1041,2,-1,188,0
48,492,2,-1,89,0
40,1011,2,-1,191,0
36,688,2,-1,196,0
44,879,1,-1,229,0
29,2998,3,-1,169,0
62,1742,2,98,157,0
48,4803,6,-1,287,0
52,0,1,-1,132,0
31,4561,1,274,187,0
44,0,2,-1,189,0
32,3201,1,178,-2,0
26,461,1,-1,294,0
45,4537,2,-1,186,0
41,475,1,-1,215,0
60,7,5,-1,92,0
44,0,3,-1,-2,0
51,63,4,-1,110,0
57,1016,1,-1,-22,0
27,-79,5,-1,172,0
51,1191,1,-1,1,0
56,502,2,-1,89,0
53,1624,3,84,202,1
38,1,1,-1,118,0
31,2589,1,-1,-3,0
56,45,1,-1,197,0
56,3287,1,-1,205,0
45,5315,2,-1,187,0
35,8,2,-1,89,0
53,273,1,279,184,0
33,661,1,99,99,0
32,2085,1,185,-2,0
44,0,1,-1,-1,0
57,1412,1,330,223,0
34,390,2,371,187,1
33,176,1,-1,194,0
49,171,3,175,287,0
60,523,1,182,280,1
34,79,2,95,10,1
40,190,1,346,215,0
31,2907,1,194,129,0
37,250,3,347,212,0
32,1923,1,-1,-1,0
82,276,1,-1,93,0
36,-260,2,-1,172,0
55,5,2,-1,172,0
50,151,4,-1,162,0
52,1524,6,-1,138,0
44,7818,1,-1,175,0
36,652,1,-1,154,0
37,2424,2,156,-2,0
33,855,5,-1,174,0
34,698,5,-1,198,0
51,330,4,-1,189,0
40,2064,1,-1,98,0
58,0,6,-1,125,0
61,3114,1,-1,5,0
44,2023,21,-1,111,0
32,282,2,-1,88,0
58,2690,2,-1,103,0
62,135,13,96,2,0
39,126,1,-1,188,0
66,2149,2,90,176,1
58,287,8,-1,89,0
44,10905,2,271,91,0
40,1938,1,-1,195,0
42,703,1,-1,131,0
33,802,1,-1,285,0
42,83,1,-1,103,0
37,16,1,-1,147,0
35,649,1,-1,216,0
32,90,2,-1,97,0
30,5,3,-1,215,0
42,484,3,-1,124,0
33,149,1,-1,134,0
35,1048,2,-1,88,0
47,11,2,-1,90,0
43,7727,8,-1,187,0
49,20727,3,132,231,0
54,221,2,-1,99,0
57,1299,2,-1,-9,0
44,-372,3,-1,215,0
37,0,5,-1,90,0
34,64,2,-1,113,0
32,3540,1,178,184,0
36,4585,3,-1,173,0
22,466,1,-1,212,0
47,175,4,262,187,0
34,1158,7,-1,184,0
31,187,1,-1,124,0
39,1674,10,178,187,0
37,907,1,-1,168,0
49,114,2,-1,133,0
30,678,4,-1,187,0
32,-454,5,355,184,0
32,964,1,120,-1,0
28,2034,1,-1,181,0
54,0,3,-1,-1,0
38,246,2,-1,154,0
30,17,6,-1,82,0
47,30,2,-1,118,0
40,669,3,-1,176,0
33,-325,6,-1,126,0
35,1070,2,-1,-2,0
30,4,1,-1,124,0
30,533,4,-1,198,0
54,869,2,-1,96,0
30,28,1,-1,90,0
54,5084,1,-1,133,0
59,1857,1,168,293,0
44,813,2,-1,84,0
34,932,2,132,0,0
60,6132,2,-1,287,0
49,0,5,252,113,0
45,305,1,-1,287,0
28,290,1,-1,-9,0
35,4515,3,173,191,0
53,42,4,-1,82,0
40,4436,2,-1,189,0
36,-206,2,-1,194,0
47,432,2,-1,97,0
55,-480,2,-1,125,0
54,901,3,-1,151,0
42,2348,2,-1,195,0
58,90,1,-1,175,0
50,260,1,-1,159,0
55,86,1,-1,155,0
56,-762,2,-1,130,0
27,0,2,-1,113,0
39,81,4,-1,83,0
49,489,4,-1,175,0
35,1078,4,-1,110,0
52,1023,6,-1,134,0
44,488,11,-1,111,0
36,324,1,-1,125,0
50,363,1,-1,186,0
31,154,1,-1,187,0
48,0,1,-1,195,0
40,121,1,-1,194,0
54,42,2,-1,138,0
31,202,1,-1,0,0
55,12,1,-1,224,0
53,81,5,352,196,0
28,230,3,-1,116,0
33,7,1,-1,182,0
46,369,2,-1,189,0
44,241,3,-1,127,0
45,557,4,-1,126,0
36,199,4,-1,190,0
41,-365,10,-1,174,0
32,1787,4,357,190,0
56,-154,1,-1,175,0
58,1798,8,-1,286,0
42,144,1,87,259,0
37,9269,1,149,215,0
47,373,2,-1,191,0
46,536,2,-1,187,0
40,-438,1,-1,191,0
34,471,3,340,194,0
43,14679,3,-1,-2,0
56,0,1,-1,117,0
36,40,3,-1,84,0
47,902,3,-1,102,0
42,921,3,-1,105,0
42,15445,2,-1,168,0
28,2489,2,-1,264,0
51,13089,1,-1,160,0
26,288,2,-1,190,0
24,0,26,-1,166,0
28,115,4,-1,174,0
32,108,1,-1,190,0
46,0,10,-1,181,0
40,1225,2,-1,130,0
34,3778,3,-1,189,0
41,431,1,-1,216,0
45,2718,2,-1,117,0
39,462,1,-1,189,0
24,1925,1,-1,99,0
42,2974,5,-1,181,0
37,-24,1,-1,175,0
35,994,2,-1,289,0
40,223,1,-1,173,0
57,606,2,-1,198,0
23,107,1,183,35,1
32,10,2,-1,91,0
30,789,1,-1,190,0
38,354,1,-1,189,0
53,1060,4,-1,154,0
56,0,6,-1,111,0
60,2063,1,99,175,0
46,1631,1,-1,215,0
31,286,2,-1,190,0
36,1766,2,-1,160,0
27,-3,5,-1,183,0
40,214,6,-1,85,0
41,280,2,-1,264,0
34,0,1,-1,182,0
50,0,2,-1,236,0
47,980,1,-1,188,0
48,202,1,-1,105,0
41,5766,1,169,197,0
39,46,10,-1,84,0
41,4903,2,-1,-1,0
58,331,3,-1,113,0
37,0,6,-1,191,0
32,423,17,-1,119,0
48,0,1,-1,294,0
52,1944,3,323,217,0
33,685,1,-1,1,0
53,2679,3,-1,-2,0
31,-81,1,-1,119,0
45,309,4,-1,85,0
52,-644,3,-1,92,0
42,742,3,-1,197,0
37,20,4,-1,126,0
30,1028,2,-1,287,0
57,3082,2,294,212,0
36,370,6,-1,123,0
44,2439,2,-1,111,0
27,1391,1,-1,175,0
58,592,1,-1,154,0
34,245,3,-1,181,0
52,0,1,-1,-3,0
48,-95,9,-1,91,0
43,870,1,-1,194,0
41,140,1,125,168,0
35,640,2,-1,165,0
38,508,2,-1,175,0
38,-1038,1,-1,118,0
35,-257,7,-1,172,0
55,874,11,-1,187,0
26,-219,5,-1,187,0
29,464,2,518,100,0
53,6859,27,-1,151,0
57,1227,1,-1,166,0
44,887,2,-1,229,0
49,2765,4,-1,97,0
26,-295,1,-1,195,0
37,3876,12,-1,151,0
60,2722,2,-1,98,0
34,-259,2,-1,175,0
60,1130,2,-1,127,0
31,0,1,-1,124,0
38,199,4,-1,175,0
33,0,5,-1,179,0
35,-291,3,-1,212,0
52,350,1,-1,132,0
44,780,2,-1,292,0
53,53,1,-1,0,0
31,-405,2,-1,97,0
50,6288,14,-1,82,0
54,175,4,271,288,0
49,365,2,-1,176,0
43,-124,5,-1,175,0
33,0,2,-1,-1,0
34,912,1,-1,168,0
37,137,6,-1,97,0
36,138,3,-1,167,0
33,179,7,-1,127,0
36,2547,1,-1,110,0
44,365,2,-1,194,0
29,0,1,-1,193,0
39,3032,1,-1,173,0
54,320,4,-1,104,0
44,72,2,-1,174,0
59,0,2,-1,113,0
42,-272,1,-1,133,0
27,-308,16,-1,186,0
61,4162,1,-1,8,0
45,2348,1,148,215,0
30,-209,2,-1,196,0
27,1595,2,197,-41,1
30,213,1,-1,202,0
80,87,2,-1,22,0
36,711,2,-1,179,0
26,1393,1,-1,138,0
28,197,1,-1,190,0
27,760,2,-1,294,0
27,6010,1,-1,168,0
28,3053,4,-1,304,0
58,9,23,-1,85,0
34,1406,1,-1,175,0
36,306,3,-1,110,0
32,51,1,87,308,0
41,1536,1,95,103,0
35,12256,4,-1,-1,0
53,351,4,-1,175,0
51,126,1,-1,131,0
35,129,3,151,212,0
28,336,1,-1,176,0
48,164,4,-1,83,0
60,404,2,196,258,0
39,137,9,-1,-3,0
49,1381,2,-1,155,0
42,725,3,252,288,0
41,768,3,-1,103,0
52,0,1,-1,253,0
69,324,1,189,98,1
47,-331,4,-1,127,0
48,9004,3,-1,188,0
34,603,3,-1,181,0
50,2725,4,-1,110,0
38,3750,1,-1,182,0
55,879,8,-1,82,0
47,1101,3,-1,118,0
34,1183,2,-1,212,0
54,1555,5,248,292,0
32,1806,4,-1,120,0
53,53,1,-1,184,0
36,-251,1,-1,195,0
42,325,4,-1,188,0
31,2592,2,174,190,0
40,100,2,-1,173,0
41,171,4,-1,190,0
33,148,1,150,215,0
44,2383,2,-1,140,0
38,65,1,-1,286,0
55,0,2,-1,124,0
40,504,1,266,289,0
33,3132,5,-1,179,0
52,-346,3,-1,183,0
52,92,7,-1,125,0
44,148,1,-1,196,0
45,18,2,-1,176,0
39,0,4,-1,126,0
57,3754,2,-1,286,0
48,717,1,-1,293,0
50,300,1,339,194,0
44,0,1,-1,132,0
38,3598,1,-1,165,0
31,1709,3,-1,294,0
38,-275,3,-1,113,0
55,1730,2,118,1,0
37,752,3,-1,215,0
25,304,3,-1,186,0
46,2166,1,-1,118,0
29,4,1,-1,286,0
33,-271,2,-1,176,0
32,360,2,-1,-1,0
25,51,2,-1,179,0
75,2199,1,-1,5,0
37,0,1,344,189,0
36,2706,3,-1,110,0
29,187,1,-1,294,0
30,9,2,205,293,0
43,887,1,-1,188,0
38,433,1,-1,160,0
30,492,1,-1,195,0
24,27,1,338,196,0
33,48,5,294,184,0
45,2556,2,-1,296,0
53,778,2,-1,215,0
39,224,1,-1,197,0
41,0,9,-1,160,0
41,236,4,-1,84,0
25,5,1,-1,50,0
39,2453,2,-1,152,0
45,1501,3,-1,189,0
61,280,3,-1,187,0
51,532,1,-1,0,0
27,671,2,-1,195,0
28,1925,1,97,-7,0
42,233,1,231,224,0
42,-1085,1,-1,-3,0
67,5275,4,-1,97,0
38,4312,4,175,187,0
48,461,1,-1,124,0
26,33,1,-1,118,0
35,1133,1,-1,15,0
35,0,1,-1,0,0
50,-111,11,-1,286,0
52,497,5,-1,126,0
29,31,1,369,191,0
35,176,2,-1,103,0
32,642,2,-1,174,0
54,196,4,-1,102,0
36,99,9,-1,154,0
38,-1,4,-1,102,0
41,2470,2,-1,196,0
47,0,1,-1,223,0
43,56831,1,-1,187,0
31,4,3,-1,89,0
27,92,4,-1,292,0
26,192,1,-1,187,0
41,1147,10,-1,151,0
33,244,2,-1,0,0
56,-6,16,-1,110,0
60,19447,1,-1,132,0
56,424,5,-1,-2,0
31,1400,2,2,292,0
26,241,1,-1,186,0
38,6158,5,145,217,0
50,938,1,-1,202,0
29,1104,9,-1,153,0
46,1198,1,307,225,0
31,0,1,-1,183,0
35,0,5,-1,181,0
34,4348,8,-1,82,0
39,217,1,308,224,0
33,10600,1,267,286,0
24,2278,4,-1,175,0
33,0,2,-1,176,0
43,9,1,-1,196,0
39,394,2,-1,99,0
28,916,1,371,187,0
57,19268,1,-1,26,0
42,256,1,323,194,0
31,1788,15,-1,83,0
60,546,2,-1,106,0
37,987,2,-1,188,0
53,7724,2,-1,-2,0
60,0,1,1,106,1
32,6471,4,-1,176,0
42,576,1,-1,264,0
40,0,4,-1,126,0
29,1856,1,-1,184,0
37,789,1,190,99,0
39,4,5,-1,-1,0
28,313,2,-1,282,0
49,4177,4,-1,126,0
34,5039,6,-1,-2,0
26,0,1,66,194,0
35,802,2,-1,196,0
54,2473,2,-1,258,0
40,193,1,-1,134,0
39,937,4,-1,216,0
36,157,2,-1,215,0
48,2675,1,-1,-2,0
47,4879,3,340,135,0
32,-197,1,-1,133,0
41,769,4,98,-2,0
50,36,10,-1,97,0
31,695,1,318,229,0
31,2377,3,-1,191,0
26,712,1,-1,196,0
35,0,1,-1,182,0
43,2682,8,-1,111,0
31,438,2,-1,98,0
34,529,1,351,188,0
34,61,1,-1,197,0
32,329,4,-1,187,0
37,749,2,-1,229,0
30,196,1,101,-2,0
39,588,2,-1,289,0
49,1496,4,-1,195,0
29,607,3,-1,194,0
30,939,1,-1,215,0
43,1413,9,-1,92,0
32,0,4,-1,90,0
45,0,2,-1,89,0
53,2228,1,-1,1,0
55,0,1,-1,1,0
34,3064,1,-1,124,0
39,241,2,-1,123,0
40,416,2,-1,117,0
53,207,1,-1,137,0
37,660,2,-1,182,0
46,477,6,-1,182,0
33,2533,6,180,184,0
33,289,1,363,196,0
55,789,2,-1,189,0
30,137,2,-1,133,0
30,0,1,-1,0,0
31,2590,2,484,56,0
37,3226,3,-1,117,0
45,2571,2,-1,153,0
32,227,2,-1,89,0
41,0,2,-1,231,0
33,289,3,6,288,0
55,2120,3,-1,99,0
49,640,4,-1,97,0
26,686,2,-1,172,0
23,1587,2,-1,188,0
42,1536,1,182,104,0
42,-376,1,-1,184,0
50,246,2,-1,124,0
40,118,3,-1,194,0
49,3096,2,-1,155,0
44,2524,1,-1,152,0
33,763,8,-1,97,0
32,6188,1,-1,0,0
39,185,3,-1,173,0
51,255,2,-1,81,0
37,1003,3,-1,132,0
38,2012,3,-1,225,0
46,977,3,-1,289,0
35,-32,4,182,282,0
31,354,2,-1,88,0
31,1032,6,-1,176,0
34,577,1,-1,188,0
31,159,1,182,-3,0
31,109,1,-1,181,0
51,0,3,-1,151,0
59,1393,1,-1,97,0
43,98,1,-1,196,0
33,-281,1,-1,-2,0
32,-149,1,8,286,0
49,322,4,-1,104,0
30,-27,2,-1,175,0
58,1463,1,-1,152,0
42,138,1,-1,124,0
26,2138,8,371,187,0
27,302,1,-1,138,0
51,285,2,-1,282,0
56,-1,1,-1,169,0
52,2104,2,-1,168,0
50,2812,37,-1,151,0
44,2776,1,-1,295,0
53,5700,1,-1,188,0
44,2876,1,-1,162,0
43,788,3,-1,119,0
31,985,1,57,215,0
31,2388,1,-1,105,0
31,1222,1,-1,182,0
49,-367,1,207,289,0
30,92,5,-1,112,0
44,1945,1,-1,188,0
24,1234,2,97,23,1
57,567,2,265,289,0
49,112,10,-1,85,0
30,70,3,-1,194,0
36,115,1,-1,289,0
32,1388,6,-1,102,0
54,5399,3,-1,230,0
31,36,3,-1,90,0
31,3897,3,-1,102,0
33,218,4,-1,261,0
35,538,4,-1,190,0
51,5,2,-1,112,0
45,265,3,-1,82,0
37,801,7,-1,99,0
34,13,2,-1,175,0
51,2109,2,-1,36,0
47,145,6,-1,195,0
59,351,5,-1,175,0
31,1354,2,-1,1,0
31,37,1,-1,197,0
42,7560,1,-1,294,0
38,-2093,3,-1,132,0
35,103,2,-1,176,0
29,200,2,-1,172,0
33,832,3,-1,194,0
48,1741,1,-1,0,0
46,1175,2,-1,103,0
36,-289,2,-1,212,0
40,131,3,-1,188,0
48,0,1,-1,120,0
27,261,2,-1,292,0
38,4321,1,85,184,0
50,753,2,-1,153,0
25,-76,3,-1,190,0
37,37,2,-1,294,0
25,0,7,-1,203,0
34,293,3,-1,181,0
33,170,1,-1,134,0
35,-30,2,-1,82,0
29,262,1,-1,193,0
40,191,5,-1,117,0
47,344,1,-1,168,0
40,0,11,-1,113,0
47,440,1,-1,159,0
37,0,1,13,196,1
41,568,2,-1,172,0
65,1176,1,184,104,0
46,22,10,-1,285,0
36,702,4,-1,189,0
54,1865,2,-1,174,0
29,465,1,-1,125,0
51,60,1,-1,138,0
45,210,1,-1,120,0
36,0,3,-1,169,0
29,7707,2,334,203,0
58,91,2,-1,125,0
45,-33,3,-1,294,0
44,40,2,-1,196,0
48,-552,2,-1,-3,0
50,103,6,-1,190,0
35,327,3,-1,219,0
35,305,7,367,184,0
45,1381,1,-1,194,0
47,131,1,-1,102,0
48,0,9,-1,102,0
27,438,5,-1,184,0
51,603,2,-1,117,0
32,708,1,-1,193,0
25,-589,1,-1,168,0
40,226,2,-1,307,0
73,1050,3,181,259,0
61,4608,1,-1,251,0
45,2690,4,-1,112,0
48,584,1,-1,188,0
25,52,2,-1,147,0
51,0,2,-1,174,0
58,3648,4,-1,110,0
50,619,2,-1,116,0
34,-133,1,-1,133,0
39,2805,2,-1,166,0
38,5293,3,155,-3,0
29,415,3,-1,191,0
29,697,1,-1,287,0
49,1269,9,-1,98,0
34,2434,4,-1,196,0
28,6,1,-1,194,0
42,420,1,-1,194,0
33,-198,1,359,187,1
48,15,1,-1,12,0
33,5833,1,-1,215,0
41,343,7,-1,188,0
37,13849,5,-1,179,0
60,0,1,-1,194,0
32,787,1,-1,294,0
57,132,3,-1,112,0
32,223,4,-1,175,0
53,1090,1,-1,223,0
37,235,4,323,215,0
37,1736,1,-1,153,0
42,-1613,18,-1,151,0
29,361,3,-1,113,0
30,938,2,105,176,0
38,497,1,-1,218,0
58,66,4,-1,187,0
41,3279,1,-1,173,0
37,-308,4,310,189,0
42,8899,2,-1,-2,0
28,264,2,-1,181,0
28,-228,3,-1,134,0
46,1085,8,-1,104,0
56,444,1,166,-1,0
30,2907,2,218,-42,0
56,1694,10,-1,89,0
38,976,8,308,184,1
49,7254,4,-1,112,0
41,3426,2,297,167,0
54,1480,1,-1,188,0
37,311,1,-1,167,0
52,876,3,-1,175,0
53,913,3,-1,90,0
47,-226,2,-1,130,0
33,952,5,-1,203,0
32,-32,1,-1,179,0
32,514,1,168,195,0
53,287,5,-1,285,0
46,144,4,-1,88,0
39,5873,1,344,215,0
46,716,1,172,194,0
46,0,13,-1,260,0
33,6227,2,-1,179,0
29,239,4,-1,172,0
33,4401,1,-1,202,0
55,0,3,-1,1,0
48,734,3,-1,154,0
39,208,2,-1,168,0
46,22,4,-1,103,0
44,1033,1,-1,187,0
59,258,1,-1,20,0
51,1178,2,-1,104,0
29,1661,2,-1,148,0
36,36,1,261,293,0
57,1318,1,185,33,0
37,7433,3,-1,286,0
41,0,3,-1,118,0
26,-147,2,-1,167,0
58,1299,2,234,122,0
34,3679,1,101,-3,0
56,1412,1,-1,188,0
59,3540,1,-1,133,0
42,-274,1,-1,131,0
36,134,2,-1,190,0
42,4930,1,-1,153,0
26,3519,1,-1,184,0
37,1328,2,341,189,0
40,294,5,-1,118,0
30,73,6,-1,85,0
55,0,1,91,170,1
26,96,2,348,189,0
73,19,2,-1,13,0
37,897,2,280,219,0
28,1306,3,-1,183,0
47,-185,2,-1,123,0
54,126,4,-1,126,0
36,539,2,-1,197,0
32,522,2,-1,88,0
36,2054,1,-1,162,0
35,34,2,365,189,0
36,2880,1,-1,159,0
65,20806,2,-1,224,0
39,-404,1,-1,191,0
43,257,2,-1,289,0
39,607,2,364,190,0
42,2717,2,270,212,0
44,3286,1,-1,123,0
47,3973,2,-1,104,0
34,787,1,-1,187,0
34,177,1,-1,194,0
37,-456,7,-1,151,0
27,861,4,-1,157,0
33,837,8,-1,144,0
44,0,17,-1,124,0
38,570,2,-1,197,0
28,802,3,-1,174,0
31,1270,1,364,188,0
36,302,1,-1,215,0
39,108,3,28,174,0
58,0,3,264,288,0
40,3585,3,-1,64,0
42,156,4,-1,120,0
36,474,1,-1,175,0
40,147,1,-1,189,0
30,4319,1,-1,-1,0
35,424,2,-1,175,0
63,2747,1,-1,148,0
19,108,2,182,254,1
48,131,1,-1,196,0
60,108,1,-1,84,0
26,-402,2,-1,190,0
46,709,4,-1,123,0
22,1258,1,156,-22,0
58,4007,4,-1,-12,0
40,-616,2,-1,154,0
28,0,27,-1,154,0
56,373,1,350,190,0
38,105,2,-1,111,0
51,0,2,-1,130,0
55,644,3,-1,89,0
49,3348,1,-1,106,0
32,983,1,-1,131,0
38,-213,1,-1,287,0
48,6376,4,-1,0,0
51,1535,2,-1,98,0
37,178,1,-1,181,0
43,6,4,-1,175,0
50,1683,1,-1,132,0
51,87,7,-1,84,0
44,-30,5,-1,195,0
54,1162,2,-1,1,0
58,1573,1,-1,1,0
32,148,1,-1,0,0
34,-16,3,364,187,0
50,4,3,-1,1,0
32,787,2,-1,99,0
32,560,4,-1,104,0
35,14,2,-1,99,0
39,328,7,-1,165,0
34,1730,2,-1,41,0
38,-579,2,-1,174,0
27,265,2,-1,189,0
38,807,2,-1,264,0
34,180,3,-1,155,0
32,312,2,-1,175,0
31,433,2,-1,99,0
76,2693,2,-1,28,0
50,1659,2,-1,166,0
30,311,1,-1,119,0
32,697,1,99,103,0
30,3,2,-1,88,0
24,125,1,-1,99,0
31,4,2,-1,97,0
41,752,4,-1,194,0
71,2171,4,-1,253,0
36,254,2,-1,288,0
42,275,8,-1,84,0
30,98,5,-1,118,0
36,340,3,-1,155,0
32,14533,3,198,-43,1
31,118,1,-1,289,0
40,824,1,-1,215,0
43,408,1,838,65,0
56,589,2,-1,173,0
48,489,1,-1,189,0
31,664,3,-1,181,0
40,263,1,-1,196,0
46,85,1,344,215,0
27,2802,1,-1,184,0
38,1515,1,110,0,0
57,657,1,-1,105,0
32,92,1,-1,138,0
31,-2,2,-1,134,0
55,0,1,-1,261,0
34,0,29,-1,151,0
61,997,1,104,149,1
20,215,4,183,89,0
26,316,2,-1,31,0
31,2423,3,362,191,0
30,392,1,-1,183,0
26,963,1,304,89,0
20,829,3,202,295,1
36,3850,4,-1,198,0
32,551,3,-1,96,0
56,282,2,-1,294,0
23,4211,1,-1,184,0
31,6,2,-1,127,0
41,9935,1,-1,-3,0
24,2022,4,-1,209,0
30,392,3,-1,-2,0
38,196,1,-1,202,0
56,1877,1,-1,172,0
53,459,6,192,35,1
43,-70,2,-1,190,0
31,573,1,269,286,0
45,1526,1,-1,294,0
20,215,1,95,-6,1
46,3317,2,-1,-1,0
44,858,5,-1,181,0
29,510,15,-1,155,0
41,113,15,-1,116,0
38,70,1,-1,139,0
50,-294,3,-1,165,0
35,372,1,-1,130,0
33,1170,1,-1,202,0
52,-211,2,-1,174,0
52,280,5,-1,127,0
30,6,2,-1,179,0
36,1053,1,-1,181,0
36,102,1,-1,218,0
33,94,1,-1,124,0
36,611,2,-1,130,0
58,13,4,-1,103,0
31,221,3,-1,183,0
27,4869,2,343,187,0
50,469,1,-1,216,0
38,1759,1,-1,196,0
82,243,1,180,115,1
49,1838,1,-1,133,0
26,200,2,-1,78,0
33,-395,2,-1,175,0
52,5521,4,-1,99,0
64,34,2,-1,84,0
52,1405,1,-1,172,0
32,1037,3,-1,176,0
38,77,4,-1,-2,0
51,297,4,375,187,0
27,230,1,-1,193,0
31,2,4,-1,88,0
30,306,6,256,285,0
43,293,1,-1,187,0
40,1604,1,-1,-2,0
30,300,1,-1,285,0
51,227,1,-1,105,0
35,4401,2,279,196,0
32,2551,3,-1,120,0
48,794,6,-1,99,0
35,1830,4,93,307,0
74,1413,2,-1,266,0
32,62,1,-1,5,0
40,486,2,-1,1,0
38,660,2,-1,183,0
48,-285,1,-1,-1,0
43,0,2,172,194,0
46,363,3,-1,104,0
33,-18,8,-1,166,0
32,0,4,-1,90,0
28,102,2,-1,176,0
32,5874,1,-1,288,0
45,180,1,-1,173,0
27,2183,3,-1,286,0
34,3486,10,-1,82,0
69,4,4,-1,26,0
46,117,2,-1,81,0
36,0,4,-1,165,0
40,87,3,-1,189,0
50,1300,2,-1,189,0
31,859,2,-1,168,0
39,2985,2,-1,96,0
34,10,3,-1,173,0
55,36,3,-1,119,0
52,11,1,-1,189,0
50,1840,2,-1,130,0
43,276,6,-1,188,0
31,1197,3,-1,147,0
38,378,1,-1,184,0
44,2108,2,369,189,0
30,270,1,80,202,1
37,1210,1,-1,137,0
45,226,6,179,97,1
26,1095,2,-1,294,0
37,-296,1,-1,212,0
42,0,4,-1,91,0
43,8,2,-1,120,0
32,2983,1,102,37,0
43,5506,1,-1,165,0
47,175,7,-1,84,0
52,246,1,-1,175,0
49,880,3,-1,184,0
54,688,2,-1,287,0
25,4859,1,-1,310,0
49,1157,4,-1,92,0
33,775,3,-1,111,0
35,560,1,-1,196,0
51,3180,1,-1,132,0
35,219,1,-1,173,0
26,948,1,-1,93,0
42,0,1,-1,132,0
30,134,1,-1,215,0
53,10541,2,92,282,1
59,-41,1,-1,182,0
56,1989,4,181,107,1
33,374,1,-1,169,0
35,-184,2,-1,190,0
28,78,2,-1,294,0
60,2047,3,-1,120,0
43,1375,1,-1,0,0
53,6258,5,-1,126,0
53,1238,3,-1,154,0
41,459,1,-1,183,0
47,829,1,188,0,0
58,3,2,-1,96,0
44,221,13,-1,111,0
59,98417,5,-1,-2,0
43,352,4,-1,110,0
31,0,2,-1,99,0
56,1214,1,-1,103,0
31,182,2,-1,90,0
51,1435,1,-1,160,0
47,192,1,-1,176,0
30,4213,4,-1,85,0
31,112,2,271,289,0
47,555,1,-1,124,0
25,0,1,-1,132,0
66,220,1,-1,82,0
46,0,5,-1,154,0
50,-15,1,-1,139,0
39,5574,2,-1,96,0
45,1410,2,-1,99,0
52,409,2,-1,102,0
43,576,1,-1,189,0
43,3257,2,-1,175,0
33,594,5,-1,282,0
35,-67,6,-1,124,0
25,219,1,96,106,1
59,0,1,-1,218,0
52,2717,1,162,0,0
43,2411,7,-1,99,0
44,0,3,-1,172,0
43,-101,4,-1,188,0
43,388,2,-1,194,0
40,82,6,370,189,0
57,4929,4,-1,110,0
22,948,1,197,92,0
45,-25,3,-1,138,0
47,392,3,148,216,0
45,5694,2,193,0,0
31,917,9,-1,83,0
40,1038,1,-1,166,0
56,2313,3,364,194,0
31,779,2,-1,229,0
60,315,1,183,78,1
47,1464,4,-1,160,0
36,622,5,-1,151,0
38,76,1,-1,247,0
36,1772,1,-1,166,0
60,6573,2,87,12,0
46,96,2,-1,287,0
34,-44,2,-1,215,0
33,2044,3,177,187,0
51,7,30,-1,110,0
49,159,3,-1,189,0
41,1757,1,239,210,0
30,685,3,-1,151,0
50,57435,3,-1,-3,0
33,76,4,-1,167,0
28,1107,1,-1,176,0
56,1407,1,-1,170,0
67,942,2,84,12,0
37,1000,1,-1,246,0
28,730,6,85,84,0
61,13164,1,-1,140,0
34,4170,1,-1,181,0
26,2005,3,-1,175,0
55,445,2,-1,106,0
46,312,2,-1,188,0
45,705,4,-1,90,0
32,81,5,-1,195,0
34,0,1,-1,132,0
56,992,1,-1,162,0
39,1022,3,-1,151,0
40,5637,3,-1,172,0
26,8750,2,-1,237,0
48,105,2,-1,110,0
46,1045,1,-1,195,0
41,88,2,-1,81,0
44,0,6,191,-2,0
40,1547,1,-1,-2,0
35,2918,2,407,125,1
49,5711,3,-1,-3,0
53,6,2,-1,88,0
48,142,10,-1,184,0
39,267,1,-1,216,0
41,548,1,250,287,0
52,0,3,-1,127,0
45,627,1,-1,190,0
31,15187,2,-1,159,0
32,233,2,133,230,0
34,457,2,-1,172,0
37,1328,3,-1,127,0
50,1367,2,-1,111,0
57,0,1,-1,188,0
27,-116,2,343,215,0
30,194,3,-1,194,0
44,75,3,-1,186,0
36,18,2,-1,123,0
57,3551,1,-1,190,0
49,4300,1,256,194,0
42,515,2,-1,-1,0
55,1433,3,-1,159,0
42,24,2,-1,196,0
